SECTION ID,HIGHWAY,SECTION,SECTION LENGTH,SECTION DESCRIPTION,Date,DESCRIPTION,GROUP,TYPE,COUNTY,PTRUCKS,ADT,AADT,DIRECTION,85PCT,PRIORITY_POINTS
1095,1,95,1.16,WINDSOR-FALMOUTH LINE TO FALMOUTH CONN,09/16/2013,JUST WEST OF FALMOUTH BRIDGE,A,TC,HAN,nan,6519.0,6130.0,nan,nan,nan
1095,1,95,1.16,WINDSOR-FALMOUTH LINE TO FALMOUTH CONN,10/22/2012,JUST WEST OF FALMOUTH BRIDGE,A,TC,HAN,nan,7000.0,6850.0,nan,nan,nan
1095,1,95,1.16,WINDSOR-FALMOUTH LINE TO FALMOUTH CONN,09/22/2011,JUST WEST OF FALMOUTH BRIDGE,A,TC,HAN,nan,6979.0,6580.0,nan,nan,nan
1095,1,95,1.16,WINDSOR-FALMOUTH LINE TO FALMOUTH CONN,11/10/2009,JUST WEST OF FALMOUTH BRIDGE (WB),A,VC,HAN,9.0,2819.0,2880.0,W,nan,nan
1095,1,95,1.16,WINDSOR-FALMOUTH LINE TO FALMOUTH CONN,11/10/2009,JUST WEST OF FALMOUTH BRIDGE (EB),A,VC,HAN,7.0,2900.0,2960.0,E,nan,nan
1095,1,95,1.16,WINDSOR-FALMOUTH LINE TO FALMOUTH CONN,08/01/2007,JUST WEST OF FALMOUTH BRIDGE,B,TC,HAN,nan,7435.0,5990.0,nan,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,10/10/2023,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,nan,1398.0,1290.0,nan,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,09/21/2022,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,nan,1666.0,1550.0,nan,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,10/20/2021,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,nan,1446.0,1390.0,nan,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,10/19/2020,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,nan,1431.0,1380.0,nan,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,08/15/2019,100 M EAST OF GABRIEL RD (EB),A,VC,HAN,5.0,1254.0,1080.0,E,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,08/15/2019,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,nan,1739.0,1500.0,nan,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,08/15/2019,100 M WEST OF FALMOUTH CONNECTOR (WB),A,VC,HAN,9.0,3874.0,3350.0,W,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,08/15/2019,100 M WEST OF FALMOUTH CONNECTOR (EB),A,VC,HAN,8.0,3731.0,3230.0,E,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,08/15/2019,100 M EAST OF GABRIEL RD (WB),A,VC,HAN,5.0,1238.0,1070.0,W,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,11/01/2018,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,nan,1262.0,1260.0,nan,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,10/17/2017,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,nan,1141.0,1110.0,nan,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,07/27/2016,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,nan,1408.0,1250.0,nan,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,07/27/2016,250 M WEST OF LIGHT HOUSE RD (EB),A,VC,HAN,2.0,586.0,520.0,E,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,07/27/2016,250 M WEST OF LIGHT HOUSE RD (WB),A,VC,HAN,2.0,697.0,620.0,W,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,09/30/2015,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,nan,1395.0,1340.0,nan,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,09/16/2013,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,nan,1616.0,1520.0,nan,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,10/22/2012,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,nan,1716.0,1680.0,nan,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,09/22/2011,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH) (WB),A,VC,HAN,4.0,762.0,720.0,W,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,09/22/2011,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH) (EB),A,VC,HAN,7.0,718.0,680.0,E,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,11/10/2009,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,nan,1239.0,1260.0,nan,nan,nan
1100,1,100,8.75,FALMOUTH CONN TO HANTSPORT CONN,08/01/2007,2 KM WEST OF HWY 101 OVERPASS (FALMOUTH),A,TC,HAN,nan,1767.0,1570.0,nan,nan,nan
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),04/21/2021,3 KM EAST OF HWY 101 (AVONPORT),B,TC,KIN,nan,879.0,920.0,nan,nan,nan
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),09/04/2018,B/T TANNERY RD AND AVON ST,B,TC,KIN,nan,2017.0,1780.0,nan,nan,nan
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),05/08/2018,3 KM EAST OF HWY 101 (AVONPORT),B,TC,KIN,nan,852.0,837.0,nan,nan,nan
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),09/17/2015,3 KM EAST OF HWY 101 (AVONPORT) (WB),B,VC,KIN,4.0,458.0,420.0,W,nan,nan
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),09/17/2015,3 KM EAST OF HWY 101 (AVONPORT) (EB),B,VC,KIN,4.0,380.0,350.0,E,nan,nan
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),05/02/2012,3 KM EAST OF HWY 101 (AVONPORT),B,TC,KIN,nan,792.0,780.0,nan,nan,nan
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),06/08/2009,3 KM EAST OF HWY 101 (AVONPORT),B,TC,KIN,nan,798.0,740.0,nan,nan,nan
1110,1,110,9.52,HANTSPORT CONN TO HWY 101 (AVONPORT),08/22/2006,3 KM EAST OF HWY 101 (AVONPORT),B,VC,KIN,4.0,739.0,590.0,nan,nan,nan
1120,1,120,4.36,HWY 101 (HORTONVILLE) TO WOLFVILLE-LOWER WOLFVILLE LINE,04/21/2021,0.5 KM WEST OF GRAND PRE RD,A,TC,KIN,nan,3422.0,3470.0,nan,nan,nan
1120,1,120,4.36,HWY 101 (HORTONVILLE) TO WOLFVILLE-LOWER WOLFVILLE LINE,05/14/2018,0.5 KM WEST OF GRAND PRE RD,A,TC,KIN,nan,4866.0,4700.0,nan,nan,nan
1120,1,120,4.36,HWY 101 (HORTONVILLE) TO WOLFVILLE-LOWER WOLFVILLE LINE,09/17/2015,0.5 KM WEST OF GRAND PRE RD (EB),A,VC,KIN,6.0,2372.0,2240.0,E,nan,nan
1120,1,120,4.36,HWY 101 (HORTONVILLE) TO WOLFVILLE-LOWER WOLFVILLE LINE,09/17/2015,0.5 KM WEST OF GRAND PRE RD (WB),A,VC,KIN,6.0,2361.0,2230.0,W,nan,nan
1120,1,120,4.36,HWY 101 (HORTONVILLE) TO WOLFVILLE-LOWER WOLFVILLE LINE,05/03/2012,0.5 KM WEST OF GRAND PRE RD,A,TC,KIN,nan,4245.0,4010.0,nan,nan,nan
1120,1,120,4.36,HWY 101 (HORTONVILLE) TO WOLFVILLE-LOWER WOLFVILLE LINE,06/08/2009,0.5 KM WEST OF GRAND PRE RD,A,TC,KIN,nan,5150.0,4740.0,nan,nan,nan
1120,1,120,4.36,HWY 101 (HORTONVILLE) TO WOLFVILLE-LOWER WOLFVILLE LINE,08/22/2006,0.5 KM WEST OF GRAND PRE RD,A,TC,KIN,nan,5583.0,4520.0,nan,nan,nan
1130,1,130,3.54,WOLFVILLE-LOWER WOLFVILLE LINE TO GREENWICH - WOLFVILLE LINE,05/09/2012,MAIN ST - AT CIVIC 512 (WB),A,VC,KIN,19.0,5099.0,4990.0,W,52.0,nan
1130,1,130,3.54,WOLFVILLE-LOWER WOLFVILLE LINE TO GREENWICH - WOLFVILLE LINE,05/09/2012,MAIN ST - AT CIVIC 512 (EB),A,VC,KIN,19.0,5304.0,5190.0,E,50.0,nan
1130,1,130,3.54,WOLFVILLE-LOWER WOLFVILLE LINE TO GREENWICH - WOLFVILLE LINE,05/02/2012,MAIN ST - AT CIVIC 304 (EB),A,VC,KIN,12.0,3229.0,3050.0,E,49.0,nan
1130,1,130,3.54,WOLFVILLE-LOWER WOLFVILLE LINE TO GREENWICH - WOLFVILLE LINE,05/02/2012,MAIN ST - AT CIVIC 304 (WB),A,VC,KIN,19.0,3229.0,3050.0,W,50.0,nan
1135,1,135,1.48,GREENWICH - WOLFVILLE LINE TO RTE 358 (GREENWICH),05/03/2021,0.5 KM EAST OF RTE 358 (GREENWICH),A,TC,KIN,nan,8772.0,8450.0,nan,nan,nan
1135,1,135,1.48,GREENWICH - WOLFVILLE LINE TO RTE 358 (GREENWICH),05/29/2018,0.5 KM EAST OF RTE 358 (GREENWICH),A,TC,KIN,nan,11236.0,10500.0,nan,nan,nan
1135,1,135,1.48,GREENWICH - WOLFVILLE LINE TO RTE 358 (GREENWICH),09/17/2015,0.5 KM EAST OF RTE 358 (GREENWICH),A,TC,KIN,nan,13008.0,12300.0,nan,nan,nan
1135,1,135,1.48,GREENWICH - WOLFVILLE LINE TO RTE 358 (GREENWICH),05/10/2012,0.5 KM EAST OF RTE 358 (GREENWICH),A,TC,KIN,nan,13324.0,13000.0,nan,nan,nan
1135,1,135,1.48,GREENWICH - WOLFVILLE LINE TO RTE 358 (GREENWICH),06/08/2009,0.5 KM EAST OF RTE 358 (GREENWICH) (WB),A,VC,KIN,15.0,5703.0,5240.0,W,nan,nan
1135,1,135,1.48,GREENWICH - WOLFVILLE LINE TO RTE 358 (GREENWICH),06/08/2009,0.5 KM EAST OF RTE 358 (GREENWICH) (EB),A,VC,KIN,13.0,5867.0,5390.0,E,nan,nan
1135,1,135,1.48,GREENWICH - WOLFVILLE LINE TO RTE 358 (GREENWICH),08/22/2006,0.5 KM EAST OF RTE 358 (GREENWICH),A,TC,KIN,nan,13639.0,11000.0,nan,nan,nan
1140,1,140,1.89,RTE 358 (GREENWICH) TO NEW MINAS - GREENWICH LINE,04/19/2021,1 KM EAST OF NEW MINAS (EAST LINE),A,TC,KIN,nan,9525.0,9650.0,nan,nan,nan
1140,1,140,1.89,RTE 358 (GREENWICH) TO NEW MINAS - GREENWICH LINE,04/24/2018,1 KM EAST OF NEW MINAS (EAST LINE) (EB),A,VC,KIN,9.0,5052.0,5100.0,E,nan,nan
1140,1,140,1.89,RTE 358 (GREENWICH) TO NEW MINAS - GREENWICH LINE,04/24/2018,1 KM EAST OF NEW MINAS (EAST LINE) (WB),A,VC,KIN,11.0,5025.0,5070.0,W,nan,nan
1140,1,140,1.89,RTE 358 (GREENWICH) TO NEW MINAS - GREENWICH LINE,09/23/2015,1 KM EAST OF NEW MINAS (EAST LINE),A,TC,KIN,nan,12009.0,11500.0,nan,nan,nan
1140,1,140,1.89,RTE 358 (GREENWICH) TO NEW MINAS - GREENWICH LINE,05/08/2012,1 KM EAST OF NEW MINAS (EAST LINE),A,TC,KIN,nan,12018.0,11660.0,nan,nan,nan
1140,1,140,1.89,RTE 358 (GREENWICH) TO NEW MINAS - GREENWICH LINE,06/08/2009,1 KM EAST OF NEW MINAS (EAST LINE),A,TC,KIN,nan,12343.0,11300.0,nan,nan,nan
1140,1,140,1.89,RTE 358 (GREENWICH) TO NEW MINAS - GREENWICH LINE,08/22/2006,1 KM EAST OF NEW MINAS (EAST LINE),A,TC,KIN,nan,12642.0,10200.0,nan,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,04/19/2021,100 M EAST OF ROY AVE,A,TC,KIN,nan,11554.0,11700.0,nan,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,08/20/2020,JUST WEST OF ROUNDABOUT (EB),A,VC,KIN,22.0,5466.0,4610.0,E,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,08/20/2020,JUST WEST OF ROUNDABOUT (WB),A,VC,KIN,22.0,5738.0,4840.0,W,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,08/13/2020,JUST EAST OF ROUNDABOUT (EB),A,VC,KIN,22.0,5070.0,4390.0,E,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,08/13/2020,JUST EAST OF ROUNDABOUT (WB),A,VC,KIN,18.0,5728.0,4960.0,W,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,04/24/2018,100 M EAST OF ROY AVE (WB),A,VC,KIN,16.0,4827.0,4870.0,W,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,04/24/2018,100 M EAST OF ROY AVE (EB),A,VC,KIN,16.0,4807.0,4850.0,E,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,07/20/2016,100 M EAST OF ROY AVE (EB),A,VC,KIN,16.0,4890.0,4390.0,E,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,07/20/2016,100 M EAST OF ROY AVE (WB),A,VC,KIN,19.0,4900.0,4400.0,W,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,10/01/2015,100 M EAST OF ROY AVE,A,TC,KIN,nan,10954.0,10500.0,nan,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,05/15/2012,JUST WEST OF KENTVILLE CONNECTOR (EB),A,VC,KIN,20.0,4986.0,4810.0,E,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,05/15/2012,JUST WEST OF KENTVILLE CONNECTOR (WB),A,VC,KIN,16.0,5114.0,4940.0,W,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,05/08/2012,JUST WEST OF PROSPECT RD (EB),A,VC,KIN,32.0,5247.0,5090.0,E,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,05/08/2012,JUST WEST OF PROSPECT RD (WB),A,VC,KIN,25.0,5917.0,5740.0,W,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06/08/2009,JUST WEST OF KENTVILLE CONNECTOR (EB),A,TC,KIN,nan,6978.0,6420.0,E,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06/08/2009,JUST WEST OF KENTVILLE CONNECTOR (WB),A,TC,KIN,nan,7352.0,6760.0,W,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06/08/2009,JUST WEST OF PROSPECT RD (WB),A,TC,KIN,nan,10231.0,9410.0,W,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06/08/2009,JUST WEST OF PROSPECT RD (EB),A,TC,KIN,nan,9479.0,8720.0,E,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,09/07/2006,JUST WEST OF PROSPECT RD (EB),A,TC,KIN,nan,8392.0,7390.0,E,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,09/07/2006,JUST WEST OF PROSPECT RD (WB),A,TC,KIN,nan,10406.0,9160.0,W,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,08/31/2006,JUST WEST OF KENTVILLE CONNECTOR(HIGHBURY)(EB),A,VC,KIN,4.0,6380.0,5610.0,E,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,08/31/2006,JUST WEST OF KENTVILLE CONNECTOR(HIGHBURY)(WB),A,VC,KIN,3.0,6793.0,5980.0,W,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06/05/2006,COMMERCIAL ST - B/T CORNWALLIS AVE & GRANITE DR (WB),A,TC,KIN,nan,6830.0,6489.0,W,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06/05/2006,COMMERCIAL ST - B/T CORNWALLIS AVE & GRANITE DR (EB),A,TC,KIN,nan,7065.0,6712.0,E,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06/05/2006,COMMERCIAL ST. - JUST EAST OF PROSPECT ROAD (WB),A,TC,KIN,nan,11890.0,11296.0,W,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06/05/2006,COMMERCIAL ST. - JUST EAST OF PROSPECT ROAD (EB),A,TC,KIN,nan,11181.0,10622.0,E,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06/05/2006,COMMERCIAL ST - B/T EVANGELINE MOTORS & ROY AVE,A,TC,KIN,nan,7365.0,6997.0,W,nan,nan
1143,1,143,5.07,NEW MINAS - GREENWICH LINE TO KENTVILLE - NEW MINAS LINE,06/05/2006,COMMERCIAL ST - B/T EVANGELINE MOTORS & ROY AVE,A,TC,KIN,nan,6926.0,6579.0,E,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),04/28/2021,1 KM WEST OF HWY 101 (COLDBROOK),A,TC,KIN,nan,11942.0,11700.0,nan,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),04/28/2021,1.5 KM EAST OF HWY 101 (COLDBROOK),A,TC,KIN,nan,8373.0,8210.0,nan,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),05/01/2018,1 KM WEST OF HWY 101 (COLDBROOK),A,TC,KIN,nan,14749.0,14200.0,nan,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),04/30/2018,1.5 KM EAST OF HWY 101 (COLDBROOK),A,TC,KIN,nan,10266.0,10400.0,nan,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),11/22/2017,TK 1 AT HARRINGTON RD,nan,SA,KIN,nan,nan,nan,nan,nan,46.0
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),10/01/2015,1.5 KM EAST OF HWY 101 (COLDBROOK),A,TC,KIN,nan,10234.0,9810.0,nan,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),10/01/2015,1 KM WEST OF HWY 101 (COLDBROOK),A,TC,KIN,nan,14528.0,13900.0,nan,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),09/02/2015,TK 1 AT INTER/S WITH GEORGE ST,nan,SA,KIN,nan,nan,nan,nan,nan,31.0
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),08/26/2015,TK 1 AT INTER/S WITH SOUTH BISHOP RD,nan,SA,KIN,nan,nan,nan,nan,nan,32.0
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),04/10/2014,TK 1 AT HARRINGTON RD,nan,SA,KIN,nan,nan,nan,nan,nan,45.0
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),06/05/2013,WEST OF CAMBRIDGE ELEMENTARY (EB),A,VC,KIN,10.0,4383.0,4020.0,E,74.0,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),06/05/2013,WEST OF CAMBRIDGE ELEMENTARY (WB),A,VC,KIN,11.0,4368.0,4010.0,W,69.0,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),05/14/2012,1 KM WEST OF HWY 101 (COLDBROOK),A,TC,KIN,nan,14838.0,14300.0,nan,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),05/14/2012,1.5 KM EAST OF HWY 101 (COLDBROOK),A,TC,KIN,nan,10316.0,9960.0,nan,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),06/10/2009,EAST OF CAMBRIDGE RD,A,TC,KIN,nan,10420.0,9580.0,nan,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),06/08/2009,1 KM WEST OF HWY 101 (COLDBROOK) (EB),A,VC,KIN,16.0,6706.0,6170.0,E,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),06/08/2009,1.5 KM EAST OF HWY 101 (COLDBROOK),A,TC,KIN,nan,11038.0,10100.0,nan,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),06/08/2009,1 KM WEST OF HWY 101 (COLDBROOK) (WB),A,VC,KIN,16.0,6520.0,6000.0,W,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),09/14/2006,1.5 KM EAST OF HWY 101 (COLDBROOK),A,TC,KIN,nan,10829.0,9750.0,nan,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),08/31/2006,1 KM WEST OF HWY 101 (COLDBROOK),A,TC,KIN,nan,15322.0,13500.0,nan,nan,nan
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),04/20/2005,AT LOVETT RD (COLDBROOK),nan,SA,KIN,nan,nan,nan,nan,nan,127.0
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),04/19/2005,AT ENGLISH MTN RD (COLDBROOK),nan,SA,KIN,nan,nan,nan,nan,nan,75.0
1155,1,155,6.49,KENTVILLE - COLDBROOK LINE TO CAMBRIDGE MOUNTAIN RD (CAMBRIDGE),04/18/2005,100 M EAST OF CAMBRIDGE MTN RD,A,TC,KIN,nan,9469.0,9370.0,nan,nan,nan
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),05/05/2021,JUST EAST OF RANDOLPH RD,A,TC,KIN,nan,7219.0,6960.0,nan,nan,nan
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),10/30/2019,TK 1 AT INTER/S WITH RTE 360 AND WINDERMERE RD,nan,SA,KIN,nan,nan,nan,nan,nan,nan
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),05/02/2018,JUST EAST OF RANDOLPH RD,A,TC,KIN,nan,9101.0,8760.0,nan,nan,nan
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),09/15/2015,JUST EAST OF RANDOLPH RD,A,TC,KIN,nan,8718.0,8240.0,nan,nan,nan
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),06/05/2013,JUST EAST OF WATERVILLE MTN RD (WB),A,VC,KIN,7.0,3764.0,3450.0,W,78.0,nan
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),06/05/2013,JUST EAST OF WATERVILLE MTN RD (EB),A,VC,KIN,7.0,3801.0,3490.0,E,77.0,nan
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),10/24/2012,TK 1 AT INTER/S WITH RTE 360 AND WINDERMERE RD,nan,SA,KIN,nan,nan,nan,nan,nan,50.0
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),05/23/2012,JUST EAST OF RANDOLPH RD,A,TC,KIN,nan,10755.43,10300.0,nan,nan,nan
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),05/11/2011,JUST EAST OF RTE 360,A,TC,KIN,nan,5711.0,5510.0,nan,nan,nan
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),07/30/2009,AT RTE 360 AND WINDMERE DR,nan,SA,KIN,nan,nan,nan,nan,nan,58.0
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),06/09/2009,JUST EAST OF RANDOLPH RD,A,TC,KIN,nan,9189.0,8450.0,nan,nan,nan
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),09/04/2008,AT RTE 360 AND WINDMERE DR,nan,SA,KIN,nan,nan,nan,nan,nan,54.0
1160,1,160,8.51,CAMBRIDGE MOUNTAIN RD (CAMBRIDGE) TO RTE 360 (BERWICK),08/31/2006,JUST EAST OF RANDOLPH RD,A,VC,KIN,9.0,8282.0,7290.0,nan,nan,nan
1170,1,170,8.44,RTE 360 (BERWICK) TO VICTORIA RD (AYLESFORD),09/06/2022,100 M WEST OF AYLESFORD RD (WB),A,VC,KIN,6.0,1250.0,1180.0,W,nan,nan
